tsne_1,tsne_2,genre,cluster
34.566185,-64.69359,latin,4
-45.71897,-7.5174246,pop,5
36.634098,-34.183445,r&b,4
27.75963,-19.541178,rap,4
-2.204034,61.684864,rock,3
6.2155547,-51.320793,latin,5
59.138836,5.5519032,rap,4
70.15407,-5.111403,rock,0
15.783305,-38.73986,latin,4
50.054142,-11.525815,rap,0
-12.890701,-24.26324,rock,5
-35.479958,-75.95198,edm,5
-34.26895,63.07642,edm,1
-47.79489,-67.89497,pop,5
-1.870706,-22.483416,r&b,5
21.18336,34.31035,rap,2
20.560911,-2.409397,pop,5
19.673553,26.721704,latin,2
36.95998,76.71416,pop,2
-50.80416,28.117296,edm,1
62.026577,-35.511974,r&b,4
-44.84506,41.495667,pop,1
22.141497,-84.2112,latin,5
-77.99003,20.361807,rock,3
61.609234,-7.695584,edm,1
-7.7823973,-56.384617,pop,5
22.806467,6.77496,pop,4
36.753944,76.44126,r&b,2
-4.553735,67.79036,pop,2
17.527235,-10.031668,rock,5
91.08669,5.84136,r&b,0
-59.630924,-10.385154,rock,5
49.708256,-55.36356,latin,4
39.856724,55.691906,rock,2
14.5942,9.213832,latin,5
13.443958,-54.408638,rap,4
-23.694128,-10.777505,pop,5
76.46834,28.950861,rap,0
-45.72381,42.851856,rock,1
-36.622658,3.0089848,r&b,1
-33.046543,68.02424,r&b,1
70.15761,-5.116892,rock,0
-9.85655,70.05304,rock,3
52.7426,15.63377,r&b,4
-18.687567,-23.466522,pop,5
40.19928,1.5925132,pop,4
-8.282618,-9.978793,rap,5
-35.511776,-72.7367,rock,5
29.665182,26.588501,pop,2
45.960064,-11.576602,latin,1
27.350674,27.784315,pop,2
14.058624,58.67912,rock,2
14.929034,44.32564,latin,2
79.30286,33.927456,rap,1
-25.05479,-30.715065,edm,5
-16.780725,-38.74928,r&b,5
-10.106985,72.40952,r&b,2
88.47662,24.307894,r&b,0
26.20217,64.079445,pop,2
-4.590032,-61.51411,r&b,5
-80.59497,-12.558606,pop,5
69.313324,-9.394212,rap,0
-34.702488,-59.61321,pop,5
19.16727,-55.197666,rock,5
-64.41605,70.10421,pop,3
38.8501,74.150696,r&b,2
80.137245,-5.822669,r&b,0
-42.4795,-38.86217,pop,5
68.764755,-42.01504,rap,4
-17.616785,29.644423,latin,1
34.659866,-31.296738,r&b,4
-60.25735,-20.59804,rock,5
17.126982,-24.948404,rap,4
-20.602617,21.445847,r&b,1
19.156418,26.970327,latin,2
-78.10721,39.1269,rock,3
9.130462,22.151707,r&b,2
-72.324234,-15.544751,rock,3
15.530098,61.97093,rock,2
51.933304,-79.006386,rap,5
-25.72063,38.96069,rock,1
6.815459,-20.670467,rock,4
-5.4178395,63.900814,rock,1
36.77719,28.929153,r&b,2
4.3228183,29.641523,r&b,1
-32.62526,42.13272,edm,1
46.16229,-19.746002,latin,4
71.46559,-40.67956,rap,4
61.31714,-28.570818,rap,4
85.36457,27.35331,rap,0
7.0977263,-6.0355234,r&b,5
-40.54583,-40.960926,pop,5
93.50847,-12.567221,latin,4
-21.937645,44.955482,rock,3
-38.949482,-62.29455,pop,5
-67.27652,70.53361,pop,3
-0.8595051,-12.357116,r&b,5
40.294888,-20.214708,rap,5
9.068485,50.21258,rock,2
-17.80139,-62.62992,r&b,5
49.36608,-74.323204,latin,4
-35.79868,-26.753101,latin,5
-54.04325,23.282219,edm,1
-6.717242,-54.166924,pop,5
-15.454281,-64.33779,rap,5
24.88367,-69.22372,latin,5
-7.836901,-40.456894,rock,5
-1.4468021,46.793205,rock,3
-41.786095,-51.206364,rock,5
-57.144753,6.092425,edm,1
31.72423,65.41656,rock,2
-22.899948,-11.360201,pop,5
70.718216,-34.86264,rap,4
11.162459,-29.478298,r&b,4
-58.463627,-0.66332597,rock,1
-33.638474,-25.013268,edm,4
53.138283,-27.14959,r&b,4
-30.328123,-62.50768,pop,5
-42.63601,50.71441,edm,1
42.820755,9.950951,pop,4
4.353775,-61.222755,rap,4
32.459225,47.416756,r&b,2
30.478327,57.620472,r&b,2
3.555276,-29.648664,pop,5
-58.00997,-5.6697793,pop,5
19.618269,-80.40193,latin,5
48.853947,-27.284735,rap,4
24.011478,-25.812967,edm,4
-7.738772,-0.33266705,pop,5
94.6591,0.446007,r&b,0
-72.168686,-1.4682811,rock,1
70.27631,-10.94891,r&b,0
25.31451,-88.10729,latin,5
-36.35333,37.65542,rock,1
-11.284992,24.861437,rap,1
58.905994,-6.9715667,pop,0
46.463486,-77.02703,latin,4
12.211687,24.533167,rock,5
-62.564735,-0.8890508,rock,5
-63.874687,-8.672759,edm,5
18.965633,38.076283,r&b,2
-17.181076,-59.955124,r&b,5
-48.06664,47.360992,rock,1
40.087143,75.19439,rock,2
-37.311333,-54.476997,r&b,5
-63.575836,19.348787,edm,1
60.046303,-25.176212,rap,4
24.954247,-36.048347,r&b,4
-60.24521,-17.044247,pop,5
43.367306,5.7679806,pop,4
-33.568684,13.004812,pop,1
83.22175,-22.26538,rap,0
-47.6545,53.088463,rock,1
-35.31161,51.94525,rock,1
14.741771,61.791874,pop,2
31.853777,23.268276,latin,2
-15.491644,17.398642,latin,4
31.81082,-28.712685,latin,4
71.928276,31.416265,r&b,1
61.708782,-22.22766,edm,4
51.925503,16.271362,rap,4
17.087446,74.54782,pop,2
-75.02615,11.253574,rock,1
0.65510166,-36.34148,pop,4
-56.978867,6.1130414,pop,1
-58.70953,1.7942386,pop,1
15.737973,-10.327976,rock,4
97.53775,0.5153298,rap,0
7.8838286,78.83184,rap,2
93.41896,0.4658602,r&b,0
37.336647,-34.793106,pop,4
-66.6355,70.59352,edm,3
-57.98036,60.724014,rock,3
-58.079758,63.900043,rock,3
15.33205,48.85519,rock,2
-81.69371,-25.120064,edm,5
-23.306988,-47.768887,rock,5
45.457626,-75.48766,rap,4
-69.17302,-23.186975,r&b,5
83.73506,24.553028,edm,0
81.5489,18.08157,rap,0
64.08692,-29.720165,r&b,4
-16.458849,2.9294338,r&b,5
-2.6514282,9.203752,rock,5
-76.439125,-9.092352,edm,1
15.121931,39.104774,r&b,2
-49.311787,2.359441,edm,1
-7.8852954,-12.443178,rap,5
46.419495,-77.02173,latin,4
0.8300583,28.47997,pop,5
32.047325,-8.54752,r&b,4
11.339659,77.83747,r&b,2
-49.094227,-6.6986384,pop,5
54.752647,-56.906876,rap,4
35.249886,42.684166,r&b,2
-49.868004,0.2355198,r&b,1
60.01438,7.3603625,rap,4
12.90895,49.397503,pop,2
-2.6145236,-38.81821,latin,5
24.406696,-19.100224,r&b,4
31.660059,61.70103,pop,2
58.10898,6.8934984,rap,4
75.48702,7.770916,r&b,0
-30.861256,-40.548317,pop,5
-28.12653,55.54043,rap,1
-24.087393,-55.39916,pop,5
29.126846,-4.85476,rap,4
34.957737,-73.7993,latin,4
-60.064236,-8.86574,edm,5
-15.47948,-55.492565,pop,5
-34.635174,-67.304855,pop,5
26.460749,66.01455,pop,2
35.97496,40.56379,rap,2
-75.67157,12.362313,edm,3
-24.618305,-56.019493,rock,5
0.2233452,54.948277,r&b,3
-33.515884,20.238985,rock,1
-16.156845,-35.867558,r&b,4
-12.621066,64.353874,pop,1
-32.463043,-69.99155,rap,5
-25.419607,32.463783,edm,1
-39.96219,33.46317,rock,1
-51.192513,37.47826,pop,1
11.151814,31.725016,pop,5
12.739174,-10.596863,r&b,4
-30.743233,-23.235563,edm,5
24.595009,-5.5224514,latin,4
-15.284514,15.136058,r&b,1
-49.776093,-37.892784,edm,5
-43.45486,-4.364675,edm,1
53.820267,-67.25133,rap,4
-80.811356,-25.12118,pop,5
-28.731209,45.309704,edm,1
1.4621136,4.479841,r&b,5
-44.93753,0.16024692,pop,1
-74.33843,53.489475,edm,3
30.750488,-87.485825,latin,5
-70.0747,-38.745213,pop,5
-13.043592,40.853535,r&b,2
-70.62238,-9.52902,rock,5
-5.7984767,-62.932304,r&b,5
-46.417667,-24.607527,pop,5
55.792603,15.080596,rap,4
-3.8558726,-3.659696,r&b,5
-50.56187,18.730476,rock,1
-28.651936,-37.199146,pop,5
44.116837,-40.448788,rap,4
-69.86579,13.422945,pop,1
-32.975414,17.034576,pop,1
28.778313,47.069023,r&b,2
-31.733376,-5.5118756,rock,5
14.044849,-70.76237,latin,5
61.275764,-22.264519,rap,4
-51.744347,68.17453,rock,3
-35.82582,19.572063,edm,1
27.83455,-70.240654,latin,5
23.466507,31.680428,edm,2
-69.45814,10.631041,pop,1
-46.155865,11.85494,pop,1
21.845423,3.1014152,pop,5
-37.15335,41.29697,rock,1
87.967476,12.724297,rap,0
8.660064,-42.569576,r&b,4
-46.388733,55.194843,r&b,1
-4.0956845,35.689213,edm,5
-2.6288257,-53.61186,latin,5
-67.63184,-40.389675,rock,5
45.80271,-73.81915,latin,5
1.5873961,-32.098938,r&b,5
45.611908,47.57836,rap,2
28.070175,-43.908928,rap,4
61.19403,-25.328205,rap,4
-6.6580276,-51.61534,r&b,5
68.22309,4.4457765,rap,0
-13.170034,-32.395573,r&b,5
-36.377003,61.47352,rock,1
-68.68871,46.5187,rock,3
-27.295444,-58.34308,r&b,5
31.022465,-87.482254,latin,5
62.09896,-14.883121,rap,4
21.47226,-75.666855,latin,5
-48.84713,-22.016613,r&b,5
-42.02413,6.854857,rock,1
-78.74083,41.074974,pop,3
4.3394756,13.125387,r&b,5
71.01178,-25.291136,rap,4
30.801926,-74.67598,latin,5
24.574686,-1.8100142,r&b,4
-29.32252,-34.302486,r&b,5
83.84264,4.4604383,r&b,0
-48.67351,16.735865,rock,1
4.74678,-13.941866,r&b,5
13.857998,70.17959,r&b,2
39.03834,-43.23326,rap,4
-45.209568,38.173286,rock,1
14.429115,-13.211335,edm,1
-16.922163,40.307594,rock,1
-68.76676,71.83574,edm,3
0.0093799,67.89701,r&b,2
12.892102,-15.161237,r&b,4
-26.617237,-66.3964,r&b,5
-56.089775,42.85361,rock,1
8.623735,-29.921045,pop,4
30.295835,-9.331828,r&b,4
82.42985,-2.5425336,rap,0
42.44635,-0.4387892,rap,4
-9.467545,-51.01258,rock,5
27.98711,-17.536217,rap,4
74.1479,18.833593,latin,0
15.351689,-42.47601,rap,4
-70.21817,2.8175673,edm,1
-46.773556,-37.38375,pop,5
-67.50818,66.11425,pop,3
10.125719,25.750975,r&b,5
-33.163776,52.273235,rock,1
-30.167484,-57.953064,pop,5
-44.49818,-43.206154,pop,5
-64.76652,-33.798607,rock,5
14.331248,6.7880006,rap,4
27.730104,-32.358704,r&b,4
85.63854,22.365444,rap,0
-62.495632,28.035818,pop,1
-18.147705,-20.416845,edm,5
-60.56512,-14.848509,rap,5
33.842865,-64.871666,latin,4
34.01603,-57.897602,latin,5
14.248697,44.25063,r&b,2
-68.75659,-32.716606,rap,5
-39.29296,-22.03145,rock,5
36.9279,78.861496,pop,2
-26.63045,10.315077,r&b,1
-50.450985,0.7373213,pop,1
-54.34173,46.109413,rock,1
34.99236,69.01875,pop,2
-13.279909,-73.12462,r&b,5
-17.497004,-8.73832,rap,4
-19.349531,47.51471,rap,1
66.1505,-22.018515,edm,4
-39.443115,-64.82834,rock,5
-20.29569,-15.90063,edm,5
-24.555803,4.812944,pop,5
6.8282847,-10.292366,r&b,5
31.840551,-59.207214,rap,4
23.1981,23.705542,rock,2
-16.234917,53.57248,pop,1
18.278345,-3.7812319,r&b,4
74.86711,-29.53715,rap,0
50.364407,-72.06345,r&b,4
-42.330105,75.33455,rock,3
-20.83814,39.311825,rock,1
-55.43734,-2.851439,rock,5
-22.947031,7.388015,pop,5
-72.613075,11.599693,pop,1
34.489326,26.32046,r&b,2
-21.375185,-29.39307,pop,5
39.06567,-15.639819,latin,1
11.88119,-34.814663,r&b,4
65.359726,-16.947063,rap,4
-55.497547,55.189537,rock,3
-66.583534,-43.77108,rock,5
-38.231045,-14.086512,rock,1
-26.971317,46.455246,rock,1
28.7656,-35.01657,edm,4
4.7425833,17.443602,r&b,4
-10.742405,-7.691693,rap,5
-65.09013,66.90466,rap,3
-19.254375,22.503874,r&b,1
-34.33483,30.389135,rap,3
57.44285,2.6413617,r&b,4
-65.65132,-15.099998,r&b,5
70.035866,-19.06994,rap,4
56.97431,1.8943893,rap,4
32.754917,-61.581173,latin,4
62.994843,3.486432,rap,0
60.111935,7.4839196,rap,4
19.819183,1.9318516,rock,5
8.663854,-35.37785,r&b,5
-3.8489316,18.767395,pop,1
-14.668132,34.30329,rap,1
73.17847,19.76318,latin,0
33.451256,-44.11829,rap,4
38.670532,50.401337,r&b,2
33.22284,23.753738,rock,2
86.07845,19.920671,rap,0
56.351494,-28.103731,rap,4
82.55342,6.823623,rap,0
-48.027348,-61.676247,pop,5
-34.340965,-53.863186,pop,5
-0.43809512,-14.089338,r&b,5
-49.667076,11.733864,rock,1
53.480083,22.33651,rap,0
37.629803,-57.38898,rap,4
44.030106,-11.369485,rap,1
-84.42341,-17.505545,edm,5
-16.146929,8.579377,rock,5
64.33142,27.258942,rap,1
78.53489,-2.5992992,rap,0
-66.76541,-44.418964,rock,5
-79.35377,50.033638,edm,3
-79.33021,-26.225643,rock,5
26.385527,-47.853863,rap,4
-0.28858027,-33.514816,r&b,5
-19.115276,-20.565434,pop,5
15.338164,-7.106851,rock,5
25.720947,-6.683931,pop,4
69.87466,35.174465,edm,0
-71.85854,-36.289494,rock,5
-32.650707,6.2293177,edm,1
-38.73634,-36.504692,rock,5
13.94886,-42.55085,pop,4
41.274826,73.83913,r&b,2
-19.717396,14.604169,rock,5
-34.082596,-10.585061,rock,1
-52.943745,-48.84938,rock,5
51.885998,-55.456745,rap,4
12.112802,-19.343794,edm,4
-77.48777,14.468875,rock,1
-63.85733,2.2391703,rock,1
-33.638454,53.960167,pop,1
-33.51814,53.306152,rock,1
-26.716204,55.394985,pop,1
-73.15001,-14.519656,pop,5
83.98676,-1.5615313,r&b,0
-7.4424014,10.185432,pop,5
-66.299194,71.54817,rock,3
38.618736,41.42886,r&b,2
20.485384,48.13406,r&b,2
-12.935085,12.5487795,pop,5
32.65426,-27.741278,edm,4
32.428074,38.518513,r&b,2
6.8197136,60.58058,r&b,2
-33.989605,20.542309,pop,1
25.9888,40.27007,r&b,2
-49.302456,31.32308,pop,1
-22.126842,20.681208,rock,1
-14.325187,-17.222298,pop,4
20.651466,0.103872016,rock,5
-63.80673,61.251423,rock,3
23.711157,37.575424,r&b,2
-71.84276,40.994034,pop,3
65.4416,24.741453,pop,1
5.8313594,-34.57721,pop,5
-64.25295,12.833349,edm,1
14.215231,29.731983,rock,2
12.412985,70.57531,rock,2
-11.177316,62.10381,rock,1
-77.57603,44.977356,pop,3
78.48577,23.186476,rap,0
-72.67822,52.797535,pop,3
-26.150137,-10.638003,pop,5
20.565992,-24.516455,rock,5
85.91983,13.067242,rap,0
-55.12797,-17.449268,r&b,5
21.938465,-26.8112,latin,4
10.058687,-60.24242,rap,5
-68.47934,-47.194355,pop,5
-36.54768,27.276438,edm,1
94.86963,-0.1514949,pop,0
48.99913,-3.1592572,latin,1
97.920204,15.793415,r&b,0
64.61873,-39.316814,rap,4
26.729406,-32.39298,r&b,4
21.522022,-22.605661,r&b,4
35.878654,81.76523,r&b,2
-10.2516775,38.837326,latin,3
-56.507835,-45.023273,edm,5
-27.591833,62.70495,latin,1
7.9588876,2.3680587,latin,5
-70.68636,14.362657,edm,1
24.948544,59.163136,r&b,2
0.4660001,81.46094,rock,3
-30.855877,-40.55818,rap,5
-29.34142,-0.16682367,pop,5
18.067276,-34.410522,rap,4
-8.531998,46.73912,rock,3
56.199833,25.418793,rap,4
-30.867754,56.87428,pop,1
33.333412,-65.827354,latin,5
56.587067,-21.525324,rap,4
-72.133545,33.914436,rock,3
38.597187,56.880383,pop,2
-9.783022,-50.740562,pop,5
70.87214,-17.498913,rap,0
-43.85666,-62.9825,rock,5
-22.349611,9.908409,rock,5
-34.586365,-48.60465,r&b,5
-79.515015,44.85163,r&b,3
51.499134,-67.62844,rap,4
18.005707,-72.55442,latin,5
38.57834,41.716877,pop,2
-35.975338,48.52762,edm,1
60.988243,30.195465,r&b,0
13.461638,-25.905518,latin,5
68.86988,-22.38621,rap,0
-73.82712,-23.052744,rock,5
-80.173325,-10.967394,pop,5
-50.91968,-54.130672,pop,5
-4.2158446,25.978975,pop,1
45.84493,-0.9465755,rap,4
-69.92363,5.9782567,rock,1
-69.87685,5.962292,edm,1
-69.4413,64.79795,edm,3
76.172356,28.873348,rap,0
-38.12083,22.041796,pop,1
87.603516,13.073074,rap,0
-74.26306,17.253143,rock,1
26.643995,34.532394,rock,2
-74.387505,-39.143364,pop,5
77.47149,1.2096766,rap,0
-54.191048,35.903973,edm,1
-17.355299,-17.483465,pop,5
-51.163895,-55.152863,edm,5
-14.462458,-37.03495,edm,5
-68.86134,-20.512802,r&b,5
-61.775536,-9.844831,edm,5
73.44729,16.894905,r&b,0
75.58538,21.46899,rap,0
-44.754917,-60.328094,rock,5
27.611105,32.972424,rap,4
1.6160219,49.939785,r&b,3
41.064884,52.84387,rock,2
-56.758102,-8.448937,pop,5
54.194084,-9.268359,rap,1
-4.593283,-61.494934,r&b,5
-22.335522,-6.6336575,edm,5
-39.886803,-25.366968,latin,5
-75.731476,-15.530171,rock,3
-82.435196,25.541834,edm,1
-30.22587,59.623753,rock,1
27.626198,-17.749784,rap,4
-1.6170487,-44.483032,pop,4
-56.22769,-54.79834,edm,5
-11.462235,-10.057298,rap,5
-2.5523465,48.53844,edm,3
5.990452,49.78538,pop,3
5.2214956,66.02061,r&b,2
3.5096452,-10.420529,r&b,5
-18.62747,-33.37884,pop,5
-83.782295,37.673733,edm,3
-3.0807228,6.8018675,latin,5
21.344122,69.59141,rock,2
33.089535,-84.79408,pop,5
73.2504,12.753179,rap,0
-2.4876528,8.781775,rock,5
-24.13028,36.582203,pop,1
-5.288232,37.077106,rap,5
-38.079983,-5.378722,pop,1
-29.527075,-4.4428415,edm,1
-26.164433,-39.969196,rock,5
-71.35084,2.6469777,rock,1
40.12058,-74.748795,pop,4
71.925995,-37.3508,rap,0
-37.930405,21.187279,edm,1
3.3065326,-59.76366,latin,5
7.5949273,9.604374,rap,5
23.56505,-69.86682,latin,5
11.754592,70.97767,latin,2
-66.58104,11.3261595,rock,3
-68.65122,-28.776928,edm,5
34.91694,19.168049,latin,2
53.567753,-2.5823915,r&b,1
38.447273,39.985657,pop,2
9.76716,69.819405,pop,2
-36.600334,-13.721021,pop,5
32.792034,-61.28124,pop,4
7.96316,8.312634,r&b,5
-1.8358289,-0.61161715,r&b,5
-84.50183,-17.483393,edm,5
79.56222,-14.498294,rap,0
-69.784225,67.2276,rap,3
-65.69955,-8.66814,pop,5
-56.688663,13.698564,pop,1
-32.5346,52.05356,rock,1
21.858978,30.337723,rap,2
-39.79496,-28.597729,rock,5
97.06806,16.83465,rap,0
-28.076103,3.9450119,pop,5
97.68258,18.27566,r&b,0
12.237491,54.20586,rock,2
-19.232872,31.10275,edm,1
64.980446,-12.825258,latin,0
2.7967591,-1.4602164,r&b,5
0.9341257,42.38421,pop,3
-56.687225,-43.736965,pop,5
-33.260975,-5.056119,latin,5
-20.509157,-28.244705,pop,5
6.257519,2.396127,latin,5
91.09246,7.683125,rap,0
10.241408,63.16707,pop,2
43.857983,-11.481319,latin,1
34.45628,-11.297178,rap,4
-32.351547,-26.977587,pop,1
-38.575893,-66.69441,edm,5
-56.71397,-4.7639575,pop,5
24.720194,-33.297077,r&b,4
-4.847473,50.964954,rock,3
22.809387,-7.278601,edm,4
-2.578564,38.87943,r&b,5
-28.777102,-21.260643,pop,5
-71.430954,66.775246,edm,3
-0.6891628,-50.316128,edm,4
48.699295,-11.762425,latin,0
94.8901,23.809898,rap,0
6.079915,-60.432716,rap,4
15.767992,74.78318,r&b,2
87.50455,14.854131,rap,0
-33.90952,63.08772,rap,1
-59.84234,-14.73736,rap,5
66.61654,28.44228,rap,0
15.635506,-5.896539,rock,4
95.98957,17.151981,pop,0
14.370635,84.50862,pop,3
-67.10328,61.68823,edm,3
35.427856,-76.65817,latin,5
43.778744,30.409994,latin,5
-14.892532,57.266125,rock,1
62.55903,-17.144083,r&b,0
45.066223,-11.9713125,latin,1
-78.673615,14.454032,pop,3
-13.433683,48.89393,r&b,1
37.743004,42.416496,r&b,2
-58.379223,58.5131,rock,3
-35.783916,-65.222145,pop,5
11.18038,-20.277843,r&b,4
-8.579351,-13.523777,rap,5
8.463456,42.41714,rock,2
91.96658,24.303392,r&b,0
21.440393,24.341452,r&b,2
25.895569,-4.369936,rap,4
-2.1000905,65.287994,pop,3
9.580983,-1.5262138,rock,5
77.065735,23.525389,rap,0
-16.08002,-18.19866,pop,5
78.74149,23.205294,rap,0
-40.141335,-41.14054,edm,5
-21.394194,39.27196,rock,1
42.957764,6.376516,r&b,4
44.121574,62.414265,r&b,2
84.2914,4.992055,r&b,0
-27.694578,-46.60046,pop,5
2.2393367,-50.533257,pop,4
49.21108,-58.112476,latin,4
-29.445517,-23.232473,rock,5
-36.21733,-18.35213,pop,1
80.55501,1.630449,rap,0
58.69445,-39.206596,rap,4
80.50072,26.192158,pop,0
-5.595665,0.07358658,rock,3
-48.206173,-59.634796,rock,5
-71.34455,51.09055,rock,3
-20.444942,-1.915652,pop,1
-16.17828,27.491007,latin,1
-1.493999,-34.06605,pop,5
34.161095,-58.071503,rap,5
39.637352,34.881172,pop,4
-43.402447,-41.381153,r&b,5
-20.057781,11.717267,pop,1
-16.67552,9.541534,r&b,5
-70.16592,-37.18472,rock,5
-78.68457,4.7821445,rap,1
-22.106247,11.941425,rock,1
-0.791579,12.340836,latin,5
-33.113705,44.00547,rock,1
45.590023,-36.16349,r&b,4
-10.506914,-73.8456,pop,5
-13.856356,52.09733,r&b,1
36.159286,37.047928,rock,2
80.69118,-16.444445,rap,0
-34.751343,-53.773685,pop,5
17.065723,-23.442814,rap,4
-16.630886,19.212227,rock,5
26.842625,-32.069397,rap,4
3.9003792,58.180145,pop,2
97.708626,0.6904115,pop,0
-61.759766,58.58479,edm,3
17.918726,67.370834,pop,2
-66.18874,64.75733,edm,3
46.29408,-83.427704,latin,5
-59.796383,-32.082596,pop,5
-37.579967,-54.46244,r&b,5
2.6481922,18.491121,latin,5
45.288025,43.551426,latin,2
84.91835,14.446725,rap,0
66.39334,28.33176,rap,1
-41.745296,28.251308,pop,1
60.587,-30.337706,r&b,4
69.34853,25.133957,rap,0
-30.953836,-28.574495,rock,5
30.967257,-9.548381,pop,4
9.91463,-21.760935,r&b,4
84.82006,-25.993193,rap,4
-37.037033,-63.364475,pop,5
-28.830345,20.987167,pop,1
-76.9769,59.85878,edm,3
91.15844,-9.164198,r&b,0
97.19144,18.319246,r&b,0
39.17814,-44.26122,rap,4
32.550323,-7.753317,latin,4
17.587988,-25.045675,latin,4
73.115524,12.906745,rap,0
-78.56288,33.471195,edm,3
-26.095476,-24.804947,pop,5
37.382065,15.204087,r&b,4
17.89663,25.963226,rock,2
60.95798,-14.667875,rap,4
47.54391,-34.01317,rap,4
5.786138,-26.732996,rock,4
-2.8200655,-37.82784,pop,5
48.336956,-8.597328,rap,4
3.510247,-49.794743,pop,5
-28.616108,-37.43787,pop,5
52.654346,6.419369,rap,1
-1.6603091,-33.048393,r&b,5
47.095913,-1.7498865,rap,4
45.45098,-80.061584,rap,5
76.719986,29.483694,pop,0
-0.18053913,63.747696,rock,2
-72.280136,-30.04072,edm,5
-83.91416,-28.216026,pop,5
-33.59127,53.997154,rock,1
-25.509726,-5.5396624,edm,5
-12.930175,63.53854,pop,1
28.947165,39.206047,r&b,4
-26.620317,-72.64664,pop,5
-5.634598,58.92252,pop,1
-79.436935,27.157112,pop,1
81.85832,14.16859,rap,0
63.28038,-7.6416326,rap,0
-41.222855,-32.5106,pop,5
25.119797,1.6734711,r&b,4
75.11422,-19.556078,rap,4
31.631695,0.13418998,latin,4
97.479965,12.443811,pop,0
-34.06484,-36.258,rock,5
-63.731956,-9.578428,pop,5
71.39059,-35.454735,rap,4
4.5258594,-16.123747,r&b,5
70.04562,28.346684,rap,0
72.906456,-31.855556,rap,4
29.41994,33.55853,pop,4
26.01034,-86.437096,latin,5
-59.300873,14.821743,pop,1
-31.364752,-35.304787,r&b,5
35.359104,46.582306,pop,2
-42.091896,62.253887,latin,1
14.283003,75.80483,rock,2
32.711754,-1.3679807,r&b,4
16.744446,28.365906,rap,4
19.518042,32.369453,rap,2
-55.29943,29.519064,r&b,1
39.437695,75.650604,latin,2
45.002785,30.649155,rock,2
36.394054,44.092854,r&b,2
-50.41403,30.143265,rock,1
21.632132,-2.3781083,r&b,4
-53.08774,56.381847,edm,1
32.00963,50.23452,rock,2
40.50513,27.357698,latin,2
15.17429,23.57005,rock,2
34.229137,41.763622,r&b,2
-22.48532,-37.460865,r&b,5
-2.4139993,65.90518,pop,2
-41.339577,-65.952835,r&b,5
24.778702,78.66796,rock,2
28.885069,-36.781395,latin,4
40.292618,-18.471737,latin,1
-38.512882,-14.09944,pop,1
-69.001976,25.335747,rock,1
-11.368953,-51.16698,rock,5
14.767258,-26.329645,pop,5
6.13077,25.706875,pop,5
-18.053274,-46.609226,pop,5
-41.125793,-40.61512,edm,5
-0.3261272,-29.076668,r&b,5
57.60366,12.406325,rap,0
15.008526,70.93728,r&b,2
-21.442614,39.193115,rock,1
-48.595203,-27.96531,rock,5
45.655083,43.111507,latin,2
-73.34433,43.69411,pop,3
42.605877,52.95516,rock,2
-76.4993,63.802753,edm,3
16.295128,6.499058,latin,5
-37.67754,32.463676,pop,1
-39.474236,37.9757,rock,1
-6.500189,-8.937023,pop,5
-37.547394,56.73764,pop,1
15.313558,-10.890869,r&b,4
-0.7798836,78.245834,rock,3
-52.173286,-17.367397,pop,5
17.657185,62.332977,pop,2
0.53778327,50.055035,rock,3
-8.713588,73.679924,rock,2
32.279232,-31.943188,r&b,4
66.06892,-15.319445,rap,0
23.716988,24.456942,rock,2
-43.696205,50.308083,rock,1
-76.22494,17.257153,rock,1
-16.40911,-11.70922,rap,5
-58.21664,-24.286407,latin,5
-25.059328,-18.676292,rap,4
30.863304,83.66112,rap,2
90.08956,8.209322,rap,0
25.711899,-42.01697,r&b,4
-67.432175,13.734391,pop,1
-74.46327,52.26778,edm,3
-0.7423806,16.101048,pop,5
11.081294,14.312701,rock,5
31.263533,-18.86814,rap,4
-46.216076,70.512596,r&b,3
76.64556,-9.4734125,rap,4
-29.511156,36.307903,pop,1
-39.287994,-19.802,rock,5
-41.193314,7.9474964,latin,5
-68.95821,75.37238,rock,3
4.272256,49.862144,rock,3
5.847711,32.08595,pop,1
0.1225284,-48.977566,pop,5
-17.939133,1.7255551,rock,1
-2.635067,-57.657433,r&b,5
68.456345,-8.204123,pop,0
-24.816471,25.094189,edm,1
-23.038584,1.0412303,edm,5
24.492111,-68.33221,latin,5
7.2876534,-20.208857,r&b,5
15.930382,-25.738808,r&b,5
29.057655,81.34506,r&b,2
-2.298238,79.26568,rock,3
11.926722,54.088886,rock,2
-55.68734,51.178345,rock,1
34.017982,-78.00441,latin,5
-19.738379,-19.637089,r&b,5
-3.809375,-31.099113,r&b,4
-65.154,-6.7856865,edm,5
34.621075,65.78418,latin,2
-26.306374,12.791582,pop,1
84.7216,-25.878141,rap,4
-22.0074,-52.125885,pop,5
-7.640221,45.99796,rock,3
25.916828,10.767748,r&b,4
-30.152813,38.635216,edm,1
-29.753819,-8.738172,pop,5
43.626842,10.0663395,r&b,2
16.47049,22.172482,rock,5
22.609653,-31.21788,r&b,4
-19.3075,9.832248,rock,5
-60.721188,-28.50191,rock,5
51.893524,16.251112,rap,4
18.655676,14.141137,edm,2
33.61634,-67.138626,latin,5
-54.61112,51.063663,rock,1
10.093258,80.17897,rock,2
50.66132,12.755263,rap,4
-46.17694,-8.197987,edm,5
-66.60008,-22.376564,rock,5
